variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
hier_a_iso_k4_seg_total,96,2,124116,15548,0.3723,0.283,0.6784,0.0565,58624,63.78
hier_a_iso_k4_glue,96,2,9458,1685,0.2848,0.2675,0.29,0.1155,14656,37.1
hier_a_iso_k4,96,3,133574,17233,0.6571,0.2795,0.6529,0.1612,73280,63.67
hier_a_iso_k4_seg_node,96,3,31029,3887,0.3723,0.2795,0.6529,0.0149,14656,63.67
hier_a_iso_k4_seg_total,96,3,124116,15548,0.3723,0.2795,0.6529,0.0529,58624,63.67
hier_a_iso_k4_glue,96,3,9458,1685,0.2848,0.2621,0.2877,0.1083,14656,37.17
hier_a_iso_k8,96,1,144966,17277,0.598,0.2576,0.3613,0.2527,131904,42.71
hier_a_iso_k8_seg_node,96,1,16332,1871,0.2968,0.2368,0.3613,0.0178,14656,42.71
hier_a_iso_k8_seg_total,96,1,130656,14968,0.2968,0.2368,0.3613,0.1098,117248,42.71
hier_a_iso_k8_glue,96,1,14310,2309,0.3012,0.2576,0.3332,0.1429,14656,41.79
hier_a_iso_k8,96,2,144966,17277,0.598,0.2598,0.3933,0.2527,131904,42.58
hier_a_iso_k8_seg_node,96,2,16332,1871,0.2968,0.2598,0.3933,0.0198,14656,42.58
hier_a_iso_k8_seg_total,96,2,130656,14968,0.2968,0.2598,0.3933,0.1071,117248,42.58
hier_a_iso_k8_glue,96,2,14310,2309,0.3012,0.2557,0.3332,0.1456,14656,41.82
hier_a_iso_k8,96,3,144966,17277,0.598,0.2588,0.3856,0.2541,131904,42.59
hier_a_iso_k8_seg_node,96,3,16332,1871,0.2968,0.241,0.3856,0.0217,14656,42.59
hier_a_iso_k8_seg_total,96,3,130656,14968,0.2968,0.241,0.3856,0.1118,117248,42.59
hier_a_iso_k8_glue,96,3,14310,2309,0.3012,0.2588,0.3375,0.1423,14656,41.97
hier_a_iso_k2,128,1,167662,22939,0.8917,0.3087,1.7475,0.1042,43968,142.86
hier_a_iso_k2_seg_node,128,1,80019,10607,0.5983,0.3087,1.7475,0.0124,14656,142.86
hier_a_iso_k2_seg_total,128,1,160038,21214,0.5983,0.3087,1.7475,0.0243,29312,142.86
hier_a_iso_k2_glue,128,1,7624,1725,0.2934,0.285,0.208,0.0799,14656,34.25
hier_a_iso_k2,128,2,167662,22939,0.8917,0.3138,1.8078,0.1063,43968,142.85
hier_a_iso_k2_seg_node,128,2,80019,10607,0.5983,0.3138,1.8078,0.0123,14656,142.85
hier_a_iso_k2_seg_total,128,2,160038,21214,0.5983,0.3138,1.8078,0.0243,29312,142.85
hier_a_iso_k2_glue,128,2,7624,1725,0.2934,0.2829,0.2078,0.082,14656,34.12
hier_a_iso_k2,128,3,167662,22939,0.8917,0.3068,1.8354,0.1124,43968,142.8
hier_a_iso_k2_seg_node,128,3,80019,10607,0.5983,0.3068,1.8354,0.0124,14656,142.8
hier_a_iso_k2_seg_total,128,3,160038,21214,0.5983,0.3068,1.8354,0.0245,29312,142.8
hier_a_iso_k2_glue,128,3,7624,1725,0.2934,0.2896,0.2095,0.0879,14656,34.09
hier_a_iso_k4,128,1,173358,22961,0.7248,0.2841,0.9236,0.1571,73280,81.59
hier_a_iso_k4_seg_node,128,1,40827,5231,0.4145,0.2681,0.9236,0.0127,14656,81.59
hier_a_iso_k4_seg_total,128,1,163308,20924,0.4145,0.2681,0.9236,0.0491,58624,81.59
hier_a_iso_k4_glue,128,1,10050,2037,0.3103,0.2841,0.2883,0.108,14656,38.43
hier_a_iso_k4,128,2,173358,22961,0.7248,0.2803,0.9974,0.1568,73280,81.66
hier_a_iso_k4_seg_node,128,2,40827,5231,0.4145,0.2803,0.9974,0.0142,14656,81.66
hier_a_iso_k4_seg_total,128,2,163308,20924,0.4145,0.2803,0.9974,0.0523,58624,81.66
hier_a_iso_k4_glue,128,2,10050,2037,0.3103,0.2769,0.2902,0.1045,14656,38.68
hier_a_iso_k4,128,3,173358,22961,0.7248,0.2862,1.0164,0.157,73280,81.59
hier_a_iso_k4_seg_node,128,3,40827,5231,0.4145,0.2862,1.0164,0.0129,14656,81.59
hier_a_iso_k4_seg_total,128,3,163308,20924,0.4145,0.2862,1.0164,0.0498,58624,81.59
hier_a_iso_k4_glue,128,3,10050,2037,0.3103,0.2806,0.2941,0.1072,14656,38.67
hier_a_iso_k8,128,1,184750,23005,0.6431,0.2787,0.5164,0.2478,131904,53.65
hier_a_iso_k8_seg_node,128,1,21231,2543,0.3207,0.248,0.5164,0.0146,14656,53.65
hier_a_iso_k8_seg_total,128,1,169848,20344,0.3207,0.248,0.5164,0.1017,117248,53.65
hier_a_iso_k8_glue,128,1,14902,2661,0.3224,0.2787,0.3394,0.1461,14656,43.62
hier_a_iso_k8,128,2,184750,23005,0.6431,0.2802,0.5535,0.248,131904,53.66
hier_a_iso_k8_seg_node,128,2,21231,2543,0.3207,0.2638,0.5535,0.0161,14656,53.66
hier_a_iso_k8_seg_total,128,2,169848,20344,0.3207,0.2638,0.5535,0.1056,117248,53.66
hier_a_iso_k8_glue,128,2,14902,2661,0.3224,0.2802,0.337,0.1424,14656,43.21
hier_a_iso_k8,128,3,184750,23005,0.6431,0.2793,0.5692,0.2529,131904,53.59
hier_a_iso_k8_seg_node,128,3,21231,2543,0.3207,0.273,0.5692,0.0206,14656,53.59
hier_a_iso_k8_seg_total,128,3,169848,20344,0.3207,0.273,0.5692,0.1138,117248,53.59
hier_a_iso_k8_glue,128,3,14902,2661,0.3224,0.2793,0.3406,0.1391,14656,43.43
hier_a_iso_k2,256,1,370701,51483,1.5883,0.4642,3.3915,0.1295,43968,272.06
hier_a_iso_k2_seg_node,256,1,180183,24153,1.2115,0.4642,3.3915,0.0134,14656,272.06
hier_a_iso_k2_seg_total,256,1,360366,48306,1.2115,0.4642,3.3915,0.0266,29312,272.06
hier_a_iso_k2_glue,256,1,10335,3177,0.3768,0.389,0.3128,0.1029,14656,61.68
hier_a_iso_k2,256,2,370701,51483,1.5883,0.4628,3.4331,0.1147,43968,271.95
hier_a_iso_k2_seg_node,256,2,180183,24153,1.2115,0.4628,3.4331,0.013,14656,271.95
hier_a_iso_k2_seg_total,256,2,360366,48306,1.2115,0.4628,3.4331,0.0258,29312,271.95
hier_a_iso_k2_glue,256,2,10335,3177,0.3768,0.3849,0.3093,0.0889,14656,61.67
hier_a_iso_k2,256,3,370701,51483,1.5883,0.4705,3.4441,0.1219,43968,271.71
hier_a_iso_k2_seg_node,256,3,180183,24153,1.2115,0.4705,3.4441,0.013,14656,271.71
