variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
hier_c_iso_k4_glue,1504,1,146812,19029,5.5408,3.8156,4.4845,0.1005,14656,1275.19
hier_c_iso_k4,1504,2,3103964,386561,9.8954,3.7841,11.952,0.1549,73280,1274.68
hier_c_iso_k4_seg_node,1504,2,739288,91883,4.3546,0.9651,11.952,0.0172,14656,1105.96
hier_c_iso_k4_seg_total,1504,2,2957152,367532,4.3546,0.9651,11.952,0.0556,58624,1105.96
hier_c_iso_k4_glue,1504,2,146812,19029,5.5408,3.7841,4.4943,0.0993,14656,1274.68
hier_c_iso_k4,1504,3,3103964,386561,9.8954,3.766,12.0185,0.1564,73280,1275.08
hier_c_iso_k4_seg_node,1504,3,739288,91883,4.3546,0.9746,12.0185,0.0128,14656,1106.13
hier_c_iso_k4_seg_total,1504,3,2957152,367532,4.3546,0.9746,12.0185,0.049,58624,1106.13
hier_c_iso_k4_glue,1504,3,146812,19029,5.5408,3.766,4.4786,0.1074,14656,1275.08
hier_c_iso_k8,1504,1,3115882,386589,7.8166,3.8163,6.3584,0.2438,131904,1276.05
hier_c_iso_k8_seg_node,1504,1,370150,45823,2.1824,0.5902,6.3584,0.0166,14656,583.3
hier_c_iso_k8_seg_total,1504,1,2961200,366584,2.1824,0.5902,6.3584,0.1002,117248,583.3
hier_c_iso_k8_glue,1504,1,154682,20005,5.6342,3.8163,4.5559,0.1436,14656,1276.05
hier_c_iso_k8,1504,2,3115882,386589,7.8166,3.832,6.5019,0.2396,131904,1275.8
hier_c_iso_k8_seg_node,1504,2,370150,45823,2.1824,0.5961,6.5019,0.0131,14656,583.85
hier_c_iso_k8_seg_total,1504,2,2961200,366584,2.1824,0.5961,6.5019,0.095,117248,583.85
hier_c_iso_k8_glue,1504,2,154682,20005,5.6342,3.832,4.554,0.1446,14656,1275.8
hier_c_iso_k8,1504,3,3115882,386589,7.8166,3.7849,6.3885,0.2445,131904,1275.88
hier_c_iso_k8_seg_node,1504,3,370150,45823,2.1824,0.5909,6.3885,0.0181,14656,583.73
hier_c_iso_k8_seg_total,1504,3,2961200,366584,2.1824,0.5909,6.3885,0.1029,117248,583.73
hier_c_iso_k8_glue,1504,3,154682,20005,5.6342,3.7849,4.562,0.1416,14656,1275.88
hier_c_iso_k2,2000,1,4116789,514019,20.3288,6.6493,26.4363,0.1014,43968,2625.8
hier_c_iso_k2_seg_node,2000,1,1964512,244763,11.7242,2.2203,26.4363,0.0119,14656,2625.8
hier_c_iso_k2_seg_total,2000,1,3929024,489526,11.7242,2.2203,26.4363,0.0232,29312,2625.8
hier_c_iso_k2_glue,2000,1,187765,24493,8.6046,6.6493,5.969,0.0782,14656,2282.02
hier_c_iso_k2,2000,2,4116789,514019,20.3288,6.563,26.1781,0.1005,43968,2625.72
hier_c_iso_k2_seg_node,2000,2,1964512,244763,11.7242,2.2392,26.1781,0.0119,14656,2625.72
hier_c_iso_k2_seg_total,2000,2,3929024,489526,11.7242,2.2392,26.1781,0.0231,29312,2625.72
hier_c_iso_k2_glue,2000,2,187765,24493,8.6046,6.563,5.972,0.0774,14656,2281.76
hier_c_iso_k2,2000,3,4116789,514019,20.3288,6.6163,26.1077,0.1057,43968,2625.74
hier_c_iso_k2_seg_node,2000,3,1964512,244763,11.7242,2.251,26.1077,0.012,14656,2625.74
hier_c_iso_k2_seg_total,2000,3,3929024,489526,11.7242,2.251,26.1077,0.0235,29312,2625.74
hier_c_iso_k2_glue,2000,3,187765,24493,8.6046,6.6163,5.9721,0.0822,14656,2281.98
hier_c_iso_k4,2000,1,4122748,514033,15.3769,6.5893,13.8362,0.1709,73280,2283.16
hier_c_iso_k4_seg_node,2000,1,982762,122263,5.6903,1.2126,13.8362,0.0143,14656,1299.81
hier_c_iso_k4_seg_total,2000,1,3931048,489052,5.6903,1.2126,13.8362,0.0556,58624,1299.81
hier_c_iso_k4_glue,2000,1,191700,24981,9.6866,6.5893,6.1143,0.1153,14656,2283.16
hier_c_iso_k4,2000,2,4122748,514033,15.3769,6.5418,13.747,0.1482,73280,2282.74
hier_c_iso_k4_seg_node,2000,2,982762,122263,5.6903,1.2179,13.747,0.0132,14656,1299.86
hier_c_iso_k4_seg_total,2000,2,3931048,489052,5.6903,1.2179,13.747,0.0479,58624,1299.86
hier_c_iso_k4_glue,2000,2,191700,24981,9.6866,6.5418,6.0108,0.1003,14656,2282.74
hier_c_iso_k4,2000,3,4122748,514033,15.3769,6.586,13.8394,0.141,73280,2283.0
hier_c_iso_k4_seg_node,2000,3,982762,122263,5.6903,1.2264,13.8394,0.0118,14656,1299.82
hier_c_iso_k4_seg_total,2000,3,3931048,489052,5.6903,1.2264,13.8394,0.0449,58624,1299.82
hier_c_iso_k4_glue,2000,3,191700,24981,9.6866,6.586,5.9889,0.0961,14656,2283.0
hier_c_iso_k8,2000,1,4134666,514061,12.3948,6.587,7.3358,0.2282,131904,2284.2
hier_c_iso_k8_seg_node,2000,1,491887,61013,2.7842,0.712,7.3358,0.0142,14656,674.38
hier_c_iso_k8_seg_total,2000,1,3935096,488104,2.7842,0.712,7.3358,0.092,117248,674.38
hier_c_iso_k8_glue,2000,1,199570,25957,9.6106,6.587,6.0511,0.1362,14656,2284.2
hier_c_iso_k8,2000,2,4134666,514061,12.3948,6.5384,7.3395,0.2252,131904,2284.27
hier_c_iso_k8_seg_node,2000,2,491887,61013,2.7842,0.7215,7.3395,0.0128,14656,674.37
hier_c_iso_k8_seg_total,2000,2,3935096,488104,2.7842,0.7215,7.3395,0.0902,117248,674.37
hier_c_iso_k8_glue,2000,2,199570,25957,9.6106,6.5384,6.0349,0.135,14656,2284.27
hier_c_iso_k8,2000,3,4134666,514061,12.3948,6.5661,7.3184,0.2457,131904,2283.96
hier_c_iso_k8_seg_node,2000,3,491887,61013,2.7842,0.7216,7.3184,0.0128,14656,674.43
hier_c_iso_k8_seg_total,2000,3,3935096,488104,2.7842,0.7216,7.3184,0.0983,117248,674.43
hier_c_iso_k8_glue,2000,3,199570,25957,9.6106,6.5661,6.239,0.1474,14656,2283.96
hier_c_iso_k2,2504,1,5366722,671091,29.6406,9.9605,40.8705,0.1013,43968,3610.58
hier_c_iso_k2_seg_node,2504,1,2566587,320264,16.4286,2.8529,40.8705,0.0124,14656,3610.58
hier_c_iso_k2_seg_total,2504,1,5133174,640528,16.4286,2.8529,40.8705,0.0233,29312,3610.58
hier_c_iso_k2_glue,2504,1,233548,30563,13.212,9.9605,7.6104,0.078,14656,3272.63
hier_c_iso_k2,2504,2,5366722,671091,29.6406,9.8533,40.8546,0.0966,43968,3610.54
hier_c_iso_k2_seg_node,2504,2,2566587,320264,16.4286,2.8631,40.8546,0.0122,14656,3610.54
hier_c_iso_k2_seg_total,2504,2,5133174,640528,16.4286,2.8631,40.8546,0.023,29312,3610.54
hier_c_iso_k2_glue,2504,2,233548,30563,13.212,9.8533,7.6293,0.0736,14656,3272.51
hier_c_iso_k2,2504,3,5366722,671091,29.6406,9.8662,40.8237,0.0979,43968,3610.47
hier_c_iso_k2_seg_node,2504,3,2566587,320264,16.4286,2.8927,40.8237,0.0123,14656,3610.47
hier_c_iso_k2_seg_total,2504,3,5133174,640528,16.4286,2.8927,40.8237,0.0232,29312,3610.47
hier_c_iso_k2_glue,2504,3,233548,30563,13.212,9.8662,7.6315,0.0747,14656,3272.7
hier_c_iso_k4,2504,1,5372683,671105,22.6793,9.9549,21.3213,0.1433,73280,3273.45
hier_c_iso_k4_seg_node,2504,1,1283757,160008,7.972,1.5304,21.3213,0.0154,14656,1809.96
hier_c_iso_k4_seg_total,2504,1,5135028,640032,7.972,1.5304,21.3213,0.0496,58624,1809.96
hier_c_iso_k4_glue,2504,1,237655,31073,14.7073,9.9549,7.6761,0.0937,14656,3273.45
hier_c_iso_k4,2504,2,5372683,671105,22.6793,10.0093,21.2868,0.1364,73280,3273.64
hier_c_iso_k4_seg_node,2504,2,1283757,160008,7.972,1.546,21.2868,0.0122,14656,1809.93
hier_c_iso_k4_seg_total,2504,2,5135028,640032,7.972,1.546,21.2868,0.0444,58624,1809.93
hier_c_iso_k4_glue,2504,2,237655,31073,14.7073,10.0093,7.6677,0.092,14656,3273.64
hier_c_iso_k4,2504,3,5372683,671105,22.6793,9.9868,21.2817,0.1334,73280,3273.51
hier_c_iso_k4_seg_node,2504,3,1283757,160008,7.972,1.5389,21.2817,0.0111,14656,1809.8
hier_c_iso_k4_seg_total,2504,3,5135028,640032,7.972,1.5389,21.2817,0.0423,58624,1809.8
hier_c_iso_k4_glue,2504,3,237655,31073,14.7073,9.9868,7.6238,0.0911,14656,3273.51
hier_c_iso_k8,2504,1,5384604,671133,18.5599,10.0669,11.2378,0.2194,131904,3272.98
hier_c_iso_k8_seg_node,2504,1,642342,79880,3.8036,0.8716,11.2378,0.0113,14656,1034.27
hier_c_iso_k8_seg_total,2504,1,5138736,639040,3.8036,0.8716,11.2378,0.0835,117248,1034.27
hier_c_iso_k8_glue,2504,1,245868,32093,14.7563,10.0669,7.7301,0.1359,14656,3272.98
hier_c_iso_k8,2504,2,5384604,671133,18.5599,10.0894,11.2344,0.2153,131904,3272.96
hier_c_iso_k8_seg_node,2504,2,642342,79880,3.8036,0.881,11.2344,0.0108,14656,1034.27
hier_c_iso_k8_seg_total,2504,2,5138736,639040,3.8036,0.881,11.2344,0.0828,117248,1034.27
hier_c_iso_k8_glue,2504,2,245868,32093,14.7563,10.0894,7.698,0.1325,14656,3272.96
hier_c_iso_k8,2504,3,5384604,671133,18.5599,10.1369,11.2612,0.2158,131904,3273.14
hier_c_iso_k8_seg_node,2504,3,642342,79880,3.8036,0.881,11.2612,0.0126,14656,1034.2
hier_c_iso_k8_seg_total,2504,3,5138736,639040,3.8036,0.881,11.2612,0.0844,117248,1034.2
hier_c_iso_k8_glue,2504,3,245868,32093,14.7563,10.1369,7.7065,0.1314,14656,3273.14
hier_c_iso_k2,3000,1,6685288,837019,40.5462,14.1521,45.6067,0.0886,43968,4964.87
hier_c_iso_k2_seg_node,3000,1,3203340,400241,20.6409,3.2002,45.6067,0.0101,14656,4428.81
hier_c_iso_k2_seg_total,3000,1,6406680,800482,20.6409,3.2002,45.6067,0.0197,29312,4428.81
hier_c_iso_k2_glue,3000,1,278608,36537,19.9053,14.1521,11.2755,0.0689,14656,4964.87
hier_c_iso_k2,3000,2,6685288,837019,40.5462,14.2638,45.6133,0.0928,43968,4964.77
hier_c_iso_k2_seg_node,3000,2,3203340,400241,20.6409,3.213,45.6133,0.0102,14656,4428.81
hier_c_iso_k2_seg_total,3000,2,6406680,800482,20.6409,3.213,45.6133,0.02,29312,4428.81
hier_c_iso_k2_glue,3000,2,278608,36537,19.9053,14.2638,11.3317,0.0728,14656,4964.77
hier_c_iso_k2,3000,3,6685288,837019,40.5462,14.2661,45.7501,0.0943,43968,4964.81
hier_c_iso_k2_seg_node,3000,3,3203340,400241,20.6409,3.205,45.7501,0.0101,14656,4428.82
hier_c_iso_k2_seg_total,3000,3,6406680,800482,20.6409,3.205,45.7501,0.02,29312,4428.82
hier_c_iso_k2_glue,3000,3,278608,36537,19.9053,14.2661,11.392,0.0743,14656,4964.81
hier_c_iso_k4,3000,1,6691246,837033,31.2768,14.3158,23.9595,0.1285,73280,4965.43
hier_c_iso_k4_seg_node,3000,1,1602090,199991,9.8563,1.727,23.9595,0.0108,14656,2215.99
hier_c_iso_k4_seg_total,3000,1,6408360,799964,9.8563,1.727,23.9595,0.0408,58624,2215.99
hier_c_iso_k4_glue,3000,1,282886,37069,21.4205,14.3158,11.422,0.0877,14656,4965.43
hier_c_iso_k4,3000,2,6691246,837033,31.2768,14.2684,23.9463,0.131,73280,4965.29
hier_c_iso_k4_seg_node,3000,2,1602090,199991,9.8563,1.742,23.9463,0.0105,14656,2215.93
hier_c_iso_k4_seg_total,3000,2,6408360,799964,9.8563,1.742,23.9463,0.0391,58624,2215.93
hier_c_iso_k4_glue,3000,2,282886,37069,21.4205,14.2684,11.4578,0.0919,14656,4965.29
hier_c_iso_k4,3000,3,6691246,837033,31.2768,14.2329,23.9495,0.1288,73280,4965.1
hier_c_iso_k4_seg_node,3000,3,1602090,199991,9.8563,1.7354,23.9495,0.0102,14656,2215.97
hier_c_iso_k4_seg_total,3000,3,6408360,799964,9.8563,1.7354,23.9495,0.0398,58624,2215.97
hier_c_iso_k4_glue,3000,3,282886,37069,21.4205,14.2329,11.3712,0.089,14656,4965.1
hier_c_iso_k8,3000,1,6703170,837061,26.0134,14.1703,12.5234,0.2157,131904,4965.42
hier_c_iso_k8_seg_node,3000,1,801466,99866,4.6669,1.0286,12.5234,0.0151,14656,1144.84
hier_c_iso_k8_seg_total,3000,1,6411728,798928,4.6669,1.0286,12.5234,0.0896,117248,1144.84
hier_c_iso_k8_glue,3000,1,291442,38133,21.3465,14.1703,11.4178,0.1261,14656,4965.42
hier_c_iso_k8,3000,2,6703170,837061,26.0134,14.1621,12.5314,0.2097,131904,4965.48
hier_c_iso_k8_seg_node,3000,2,801466,99866,4.6669,1.0396,12.5314,0.0114,14656,1144.75
hier_c_iso_k8_seg_total,3000,2,6411728,798928,4.6669,1.0396,12.5314,0.0782,117248,1144.75
hier_c_iso_k8_glue,3000,2,291442,38133,21.3465,14.1621,11.4416,0.1315,14656,4965.48
hier_c_iso_k8,3000,3,6703170,837061,26.0134,14.2522,12.7799,0.2068,131904,4965.24
hier_c_iso_k8_seg_node,3000,3,801466,99866,4.6669,1.0391,12.7799,0.0114,14656,1144.79
hier_c_iso_k8_seg_total,3000,3,6411728,798928,4.6669,1.0391,12.7799,0.0788,117248,1144.79
hier_c_iso_k8_glue,3000,3,291442,38133,21.3465,14.2522,11.3918,0.128,14656,4965.24
hier_c_iso_k2,4000,1,8910788,1116019,62.3903,24.5845,71.8508,0.1151,43968,9000.23
hier_c_iso_k2_seg_node,4000,1,4270840,533741,29.6856,4.2728,71.8508,0.0144,14656,6128.2
hier_c_iso_k2_seg_total,4000,1,8541680,1067482,29.6856,4.2728,71.8508,0.0256,29312,6128.2
hier_c_iso_k2_glue,4000,1,369108,48537,32.7047,24.5845,16.795,0.0895,14656,9000.23
hier_c_iso_k2,4000,2,8910788,1116019,62.3903,24.4934,71.2945,0.083,43968,9000.52
hier_c_iso_k2_seg_node,4000,2,4270840,533741,29.6856,4.3126,71.2945,0.0099,14656,6127.93
hier_c_iso_k2_seg_total,4000,2,8541680,1067482,29.6856,4.3126,71.2945,0.0188,29312,6127.93
hier_c_iso_k2_glue,4000,2,369108,48537,32.7047,24.4934,16.8497,0.0642,14656,9000.52
hier_c_iso_k2,4000,3,8910788,1116019,62.3903,24.6652,71.8001,0.0915,43968,9000.19
hier_c_iso_k2_seg_node,4000,3,4270840,533741,29.6856,4.29,71.8001,0.0143,14656,6128.11
hier_c_iso_k2_seg_total,4000,3,8541680,1067482,29.6856,4.29,71.8001,0.0234,29312,6128.11
hier_c_iso_k2_glue,4000,3,369108,48537,32.7047,24.6652,16.8858,0.0681,14656,9000.19
hier_c_iso_k4,4000,1,8916746,1116033,52.1508,24.8569,37.9005,0.1309,73280,9001.2
hier_c_iso_k4_seg_node,4000,1,2135840,266741,14.3055,2.2731,37.9005,0.0116,14656,3249.87
hier_c_iso_k4_seg_total,4000,1,8543360,1066964,14.3055,2.2731,37.9005,0.0402,58624,3249.87
hier_c_iso_k4_glue,4000,1,373386,49069,37.8453,24.8569,17.2779,0.0907,14656,9001.2
hier_c_iso_k4,4000,2,8916746,1116033,52.1508,24.9812,37.817,0.1229,73280,9001.4
hier_c_iso_k4_seg_node,4000,2,2135840,266741,14.3055,2.292,37.817,0.0091,14656,3249.66
hier_c_iso_k4_seg_total,4000,2,8543360,1066964,14.3055,2.292,37.817,0.0353,58624,3249.66
hier_c_iso_k4_glue,4000,2,373386,49069,37.8453,24.9812,16.8699,0.0876,14656,9001.4
hier_c_iso_k4,4000,3,8916746,1116033,52.1508,24.7294,37.8714,0.1193,73280,9001.24
hier_c_iso_k4_seg_node,4000,3,2135840,266741,14.3055,2.2899,37.8714,0.0103,14656,3249.72
hier_c_iso_k4_seg_total,4000,3,8543360,1066964,14.3055,2.2899,37.8714,0.0372,58624,3249.72
hier_c_iso_k4_glue,4000,3,373386,49069,37.8453,24.7294,16.7918,0.0821,14656,9001.24
hier_c_iso_k8,4000,1,8928662,1116061,44.1959,24.545,19.8747,0.1974,131904,9002.3
hier_c_iso_k8_seg_node,4000,1,1068340,133241,6.7011,1.2772,19.8747,0.0093,14656,1749.38
hier_c_iso_k8_seg_total,4000,1,8546720,1065928,6.7011,1.2772,19.8747,0.0704,117248,1749.38
hier_c_iso_k8_glue,4000,1,381942,50133,37.4948,24.545,16.9087,0.127,14656,9002.3
hier_c_iso_k8,4000,2,8928662,1116061,44.1959,24.6227,19.8171,0.2046,131904,9002.4
hier_c_iso_k8_seg_node,4000,2,1068340,133241,6.7011,1.2811,19.8171,0.0147,14656,1749.2
hier_c_iso_k8_seg_total,4000,2,8546720,1065928,6.7011,1.2811,19.8171,0.0781,117248,1749.2
hier_c_iso_k8_glue,4000,2,381942,50133,37.4948,24.6227,16.9292,0.1265,14656,9002.4
hier_c_iso_k8,4000,3,8928662,1116061,44.1959,24.708,19.7817,0.2024,131904,9002.38
hier_c_iso_k8_seg_node,4000,3,1068340,133241,6.7011,1.2815,19.7817,0.0144,14656,1749.22
hier_c_iso_k8_seg_total,4000,3,8546720,1065928,6.7011,1.2815,19.7817,0.0805,117248,1749.22
hier_c_iso_k8_glue,4000,3,381942,50133,37.4948,24.708,17.0935,0.1219,14656,9002.38
hier_c_iso_k2,5000,1,11565039,1450019,93.4372,38.4215,81.5221,0.1411,43968,12859.33
hier_c_iso_k2_seg_node,5000,1,5552630,694730,39.1217,5.9053,81.5221,0.0133,14656,7489.43
hier_c_iso_k2_seg_total,5000,1,11105260,1389460,39.1217,5.9053,81.5221,0.0224,29312,7489.43
hier_c_iso_k2_glue,5000,1,459779,60559,54.3155,38.4215,23.3399,0.1187,14656,12859.33
hier_c_iso_k2,5000,2,11565039,1450019,93.4372,38.7885,81.2397,0.1145,43968,12859.36
hier_c_iso_k2_seg_node,5000,2,5552630,694730,39.1217,5.907,81.2397,0.0118,14656,7489.24
hier_c_iso_k2_seg_total,5000,2,11105260,1389460,39.1217,5.907,81.2397,0.0226,29312,7489.24
hier_c_iso_k2_glue,5000,2,459779,60559,54.3155,38.7885,23.444,0.0919,14656,12859.36
hier_c_iso_k2,5000,3,11565039,1450019,93.4372,38.5526,81.0127,0.1145,43968,12859.56
hier_c_iso_k2_seg_node,5000,3,5552630,694730,39.1217,5.9752,81.0127,0.0104,14656,7489.26
hier_c_iso_k2_seg_total,5000,3,11105260,1389460,39.1217,5.9752,81.0127,0.0194,29312,7489.26
hier_c_iso_k2_glue,5000,3,459779,60559,54.3155,38.5526,23.5595,0.0951,14656,12859.56
hier_c_iso_k4,5000,1,11570997,1450033,78.3543,38.7922,43.0774,0.1355,73280,11927.39
hier_c_iso_k4_seg_node,5000,1,2776692,347230,19.0646,3.0473,43.0774,0.0138,14656,3955.44
hier_c_iso_k4_seg_total,5000,1,11106768,1388920,19.0646,3.0473,43.0774,0.0401,58624,3955.44
hier_c_iso_k4_glue,5000,1,464229,61113,59.2897,38.7922,24.9475,0.0954,14656,11927.39
hier_c_iso_k4,5000,2,11570997,1450033,78.3543,38.729,42.5998,0.1432,73280,12860.22
hier_c_iso_k4_seg_node,5000,2,2776692,347230,19.0646,3.0734,42.5998,0.0118,14656,3955.71
hier_c_iso_k4_seg_total,5000,2,11106768,1388920,19.0646,3.0734,42.5998,0.0414,58624,3955.71
hier_c_iso_k4_glue,5000,2,464229,61113,59.2897,38.729,22.7874,0.1018,14656,12860.22
hier_c_iso_k4,5000,3,11570997,1450033,78.3543,38.2399,42.6529,0.1384,73280,12860.16
hier_c_iso_k4_seg_node,5000,3,2776692,347230,19.0646,3.0717,42.6529,0.0103,14656,3955.46
hier_c_iso_k4_seg_total,5000,3,11106768,1388920,19.0646,3.0717,42.6529,0.0372,58624,3955.46
hier_c_iso_k4_glue,5000,3,464229,61113,59.2897,38.2399,22.7189,0.1012,14656,12860.16
hier_c_iso_k8,5000,1,11582920,1450061,68.7901,39.1655,23.5549,0.2044,131904,12861.54
hier_c_iso_k8_seg_node,5000,1,1388724,173480,8.8161,1.63,22.4234,0.01,14656,1985.64
hier_c_iso_k8_seg_total,5000,1,11109792,1387840,8.8161,1.63,22.4234,0.074,117248,1985.64
hier_c_iso_k8_glue,5000,1,473128,62221,59.974,39.1655,23.5549,0.1304,14656,12861.54
hier_c_iso_k8,5000,2,11582920,1450061,68.7901,38.4519,23.5488,0.2278,131904,12861.4
hier_c_iso_k8_seg_node,5000,2,1388724,173480,8.8161,1.64,22.3929,0.0136,14656,1985.77
hier_c_iso_k8_seg_total,5000,2,11109792,1387840,8.8161,1.64,22.3929,0.083,117248,1985.77
hier_c_iso_k8_glue,5000,2,473128,62221,59.974,38.4519,23.5488,0.1448,14656,12861.4
hier_c_iso_k8,5000,3,11582920,1450061,68.7901,38.7604,23.4054,0.2112,131904,12861.46
hier_c_iso_k8_seg_node,5000,3,1388724,173480,8.8161,1.6382,22.4015,0.0122,14656,1985.82
hier_c_iso_k8_seg_total,5000,3,11109792,1387840,8.8161,1.6382,22.4015,0.0821,117248,1985.82
hier_c_iso_k8_glue,5000,3,473128,62221,59.974,38.7604,23.4054,0.1291,14656,12861.46
