variant,n,k,m,run,circuit,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb,verify_hier_s,xchecks_ok
hier_a,480,2,240,1,glue,14822,5685,0.6891,0.8816,0.784,0.0187,14656,158.87,0.0744,1
hier_a,480,2,240,2,sub_0,377552,50691,2.2967,0.8275,12.9491,0.0212,14656,551.39,0.0768,1
hier_a,480,2,240,2,sub_1,377552,50691,2.2967,0.8428,12.8681,0.0136,14656,551.34,0.0768,1
hier_a,480,2,240,2,glue,14822,5685,0.6891,0.8865,0.7866,0.0144,14656,158.68,0.0768,1
hier_a,480,2,240,3,sub_0,377552,50691,2.2967,0.8414,12.9766,0.0217,14656,551.51,0.0743,1
hier_a,480,2,240,3,sub_1,377552,50691,2.2967,0.8232,12.8289,0.0136,14656,551.37,0.0743,1
hier_a,480,2,240,3,glue,14822,5685,0.6891,0.8923,0.7843,0.0137,14656,158.73,0.0743,1
hier_a,480,4,120,1,sub_0,189422,25251,1.2431,0.6343,15.3088,0.0147,14656,285.05,0.0978,1
hier_a,480,4,120,1,sub_1,189422,25251,1.2431,0.7846,15.1241,0.0144,14656,285.41,0.0978,1
hier_a,480,4,120,1,sub_2,189422,25251,1.2431,0.7776,15.1491,0.0148,14656,284.81,0.0978,1
hier_a,480,4,120,1,sub_3,189422,25251,1.2431,0.6303,15.3338,0.0223,14656,285.27,0.0978,1
hier_a,480,4,120,1,glue,17934,6085,0.8181,0.9984,5.793,0.0199,14656,159.18,0.0978,1
hier_a,480,4,120,2,sub_0,189422,25251,1.2431,0.5795,14.1464,0.0189,14656,285.23,0.0941,1
hier_a,480,4,120,2,sub_1,189422,25251,1.2431,0.6109,13.0354,0.0145,14656,285.02,0.0941,1
hier_a,480,4,120,2,sub_2,189422,25251,1.2431,0.8984,13.9546,0.0161,14656,285.2,0.0941,1
hier_a,480,4,120,2,sub_3,189422,25251,1.2431,0.8133,13.9769,0.0222,14656,285.12,0.0941,1
hier_a,480,4,120,2,glue,17934,6085,0.8181,1.0219,4.4833,0.0153,14656,159.18,0.0941,1
hier_a,480,4,120,3,sub_0,189422,25251,1.2431,0.7912,13.7768,0.016,14656,285.01,0.0947,1
hier_a,480,4,120,3,sub_1,189422,25251,1.2431,0.6987,13.8981,0.0231,14656,284.79,0.0947,1
hier_a,480,4,120,3,sub_2,189422,25251,1.2431,0.6309,12.92,0.0208,14656,284.94,0.0947,1
hier_a,480,4,120,3,sub_3,189422,25251,1.2431,0.9155,13.8043,0.0133,14656,284.77,0.0947,1
hier_a,480,4,120,3,glue,17934,6085,0.8181,1.0171,4.3852,0.0137,14656,159.05,0.0947,1
hier_a,480,8,60,1,sub_0,95357,12531,0.6971,0.7853,15.5327,0.0147,14656,152.37,0.1322,1
hier_a,480,8,60,1,sub_1,95357,12531,0.6971,0.9654,15.4047,0.0177,14656,152.46,0.1322,1
hier_a,480,8,60,1,sub_2,95357,12531,0.6971,0.8639,14.6784,0.0224,14656,152.51,0.1322,1
hier_a,480,8,60,1,sub_3,95357,12531,0.6971,0.7504,15.049,0.0218,14656,152.38,0.1322,1
hier_a,480,8,60,1,sub_4,95357,12531,0.6971,0.8393,15.4804,0.0184,14656,152.57,0.1322,1
hier_a,480,8,60,1,sub_5,95357,12531,0.6971,0.8964,15.3381,0.0127,14656,152.62,0.1322,1
hier_a,480,8,60,1,sub_6,95357,12531,0.6971,0.8939,15.4179,0.0118,14656,152.62,0.1322,1
hier_a,480,8,60,1,sub_7,95357,12531,0.6971,0.7953,14.7135,0.0113,14656,152.34,0.1322,1
hier_a,480,8,60,1,glue,24158,6885,0.8688,6.8579,6.4627,0.0135,14656,159.77,0.1322,1
hier_a,480,8,60,2,sub_0,95357,12531,0.6971,0.7425,15.4689,0.015,14656,153.08,0.1356,1
hier_a,480,8,60,2,sub_1,95357,12531,0.6971,0.9966,15.2225,0.0166,14656,152.59,0.1356,1
hier_a,480,8,60,2,sub_2,95357,12531,0.6971,0.8516,15.6088,0.0221,14656,152.42,0.1356,1
hier_a,480,8,60,2,sub_3,95357,12531,0.6971,1.0569,15.3262,0.0206,14656,152.47,0.1356,1
hier_a,480,8,60,2,sub_4,95357,12531,0.6971,0.7852,15.3157,0.0188,14656,152.31,0.1356,1
hier_a,480,8,60,2,sub_5,95357,12531,0.6971,0.889,15.2251,0.0116,14656,152.31,0.1356,1
hier_a,480,8,60,2,sub_6,95357,12531,0.6971,0.7887,15.447,0.0117,14656,152.69,0.1356,1
hier_a,480,8,60,2,sub_7,95357,12531,0.6971,0.8223,15.3856,0.0114,14656,152.43,0.1356,1
