variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
recursion_k2,48,1,1530317,6720,0.5378,0.3697,15.5055,0.012,14656,2152.42
recursion_k4,48,1,3069643,6766,0.5064,0.3735,39.7477,0.0147,14656,4144.45
recursion_k2,96,1,1600060,15504,0.6002,0.3938,20.3257,0.0158,14656,2122.97
recursion_k4,96,1,3139385,15550,0.5712,0.4146,43.1936,0.0136,14656,4118.6
recursion_k2,192,1,1756013,35184,1.1084,0.6075,24.7883,0.0153,14656,2159.23
recursion_k4,192,1,3295339,35230,0.6873,0.4272,42.4707,0.0138,14656,4136.3
recursion_k2,480,1,2256796,98448,2.3944,0.6779,26.1155,0.0147,14656,2068.88
recursion_k4,480,1,3796121,98494,1.3623,0.6437,45.3011,0.0189,14656,4125.46
